t,i,j,trade_usd_thousands,qty_tons
2010,724,704,284575.44299999997,124853.02999999988
2010,724,764,491893.63999999984,155666.36499999973
2010,752,96,3720.2180000000003,313.59000000000003
2010,752,104,9873.116999999997,714.3370000000001
2010,752,116,7802.59,6894.889999999999
2010,752,360,736620.8319999998,162575.46099999963
2010,752,418,1240.9589999999998,98.87100000000002
2010,752,458,647153.2209999998,118727.804
2010,752,608,142183.5439999999,48365.949999999946
2010,752,702,1239607.5129999989,283400.32100000005
2010,752,704,330283.1109999999,55321.78899999994
2010,752,764,665994.4520000007,233334.64099999936
2010,764,56,1049025.8139999993,189685.32099999953
2010,764,156,30685176.488000028,17335907.481000036
2010,764,251,2691171.9619999966,710459.1719999962
2010,764,276,5130945.94900001,567479.5080000008
2010,764,380,1754260.206999999,340765.5869999996
2010,764,392,20995452.027999993,7617219.198000001
2010,764,410,4080244.283000001,3052063.051000007
2010,764,528,4037751.067999991,490892.8839999978
2010,764,616,855480.433000001,111615.3099999999
2010,764,724,1501464.2359999993,378102.16099999915
2010,764,752,623963.607000001,101919.54400000005
2010,764,826,4365497.720999994,735130.1020000016
2010,764,842,23526227.85400005,3620265.5969999954
2010,826,96,255601.01899999988,6639.244000000031
2010,826,104,15221.177000000001,1098.4789999999991
2010,826,116,9490.922999999993,953.3230000000004
2010,826,360,951539.4150000011,550716.8269999998
2010,826,418,6090.821,747.6049999999997
2010,826,458,1901011.7849999985,540160.3050000005
2010,826,608,408105.3829999998,123660.38500000008
2010,826,702,5310156.491000011,886966.4089999988
2010,826,704,610625.0139999995,431190.359000001
2010,826,764,1990784.8639999968,577460.2320000011
2010,842,96,248941.215,25424.459000000086
2010,842,104,30102.109999999982,19600.745999999992
2010,842,116,190805.148,38659.28299999993
2010,842,360,9422591.132000003,6189325.012000033
2010,842,418,13565.312999999998,1583.0749999999996
2010,842,458,14590551.070000006,4310611.535999985
2010,842,608,6833756.564000006,4215845.119999992
2010,842,702,31355161.00999995,8570235.172999976
2010,842,704,4136562.988000007,3690641.647999999
2010,842,764,10477788.947000014,4301161.447000013
2011,56,96,15390.236999999994,5505.035000000001
2011,56,104,12128.661000000002,7124.136000000003
2011,56,116,40629.538,13892.946000000018
2011,56,360,607442.5260000002,335129.13299999904
2011,56,418,31200.950999999997,2085.632999999999
2011,56,458,698633.2969999992,392864.290999999
2011,56,608,220434.72599999976,83436.92799999997
2011,56,702,1179410.7540000007,277141.31099999935
2011,56,704,384155.0060000002,151113.78599999993
2011,56,764,1122023.9979999976,278521.0409999982
2011,96,56,259.394,3.6149999999999993
2011,96,156,575233.0030000008,692124.2910000002
2011,96,251,3384.3879999999995,155.478
2011,96,276,4846.192999999999,39.74100000000002
2011,96,380,984.595,11.679
2011,96,392,5235676.306000004,6936926.431000002
2011,96,410,1890504.0759999994,2500705.1590000005
2011,96,528,2806.5290000000005,15.455
2011,96,616,42.053999999999995,1.5479999999999998
2011,96,724,71.034,7.464999999999999
2011,96,752,213.39299999999997,26.911000000000005
2011,96,826,41636.58299999998,159.67100000000002
2011,96,842,25932.325999999986,36585.64399999985
2011,104,56,6522.949999999999,8479.94
2011,104,156,1950855.5680000004,5245071.454000005
2011,104,251,7703.116,3660.1190000000006
2011,104,276,84492.91299999997,4064.5160000000005
2011,104,380,10617.716999999997,1163.5319999999997
2011,104,392,674511.2780000005,72969.11399999996
2011,104,410,316031.32399999985,58197.942999999934
2011,104,528,11476.806000000002,2285.1689999999994
2011,104,616,6744.249999999997,689.4599999999996
2011,104,724,44289.126999999986,1934.7069999999999
2011,104,752,2003.2699999999998,434.7610000000001
2011,104,826,159449.788,36067.482999999986
2011,104,842,8105.792999999999,792.004
2011,116,56,104792.57100000005,11457.583
2011,116,156,309664.928,199218.39099999997
2011,116,251,235632.44399999996,45485.96099999992
2011,116,276,882049.8730000004,62652.12
2011,116,380,193842.0040000001,12614.277999999998
2011,116,392,370796.3469999999,18423.00700000001
2011,116,410,95038.77800000003,14919.271000000012
2011,116,528,189187.4169999999,16574.154000000006
2011,116,616,161124.48099999988,27638.760000000035
2011,116,724,221790.93699999992,13026.403
2011,116,752,51210.891,4273.409000000001
2011,116,826,847776.1299999998,70157.55000000002
2011,116,842,3444994.5579999974,191160.49900000016
2011,156,96,389017.06999999966,189058.67599999995
2011,156,104,4371719.007999994,2025480.5100000051
2011,156,116,2336845.039000005,635983.5609999996
2011,156,360,26661695.64199997,11796159.686000068
2011,156,418,635078.3539999997,190411.63099999982
2011,156,458,26086900.932000063,7216169.925999966
2011,156,608,14253376.06499999,7521923.958000001
2011,156,702,37981517.48799998,6976248.744999992
2011,156,704,24839552.602000084,10739368.052000005
2011,156,764,31642044.93399993,9268643.259999987
2011,251,96,39760.709999999985,8635.477000000015
2011,251,104,61803.394,3227.451000000004
2011,251,116,67852.73899999999,13415.274000000007
2011,251,360,2088803.484000002,412556.91699999827
2011,251,418,122252.65800000002,2146.0890000000004
2011,251,458,3569276.6759999976,189277.08299999963
2011,251,608,921986.8759999999,88920.57399999982
2011,251,702,7960785.039000001,530395.6599999989
2011,251,704,1238831.6569999997,232007.60200000013
2011,251,764,1989171.3989999997,245035.04200000057
2011,276,96,101349.19099999993,12247.394000000033
2011,276,104,57683.113,2823.6140000000005
2011,276,116,60150.56700000001,14498.779000000017
2011,276,360,3374584.087999998,814612.6910000024
2011,276,418,41915.861,13177.261000000006
2011,276,458,6943451.974999987,1240821.6149999984
2011,276,608,1675225.5809999972,176860.13600000003
2011,276,702,9631234.129000027,683876.6849999991
2011,276,704,2425440.9710000027,358720.5559999994
2011,276,764,5180966.686000001,761289.3230000027
2011,360,56,1058617.4450000008,300893.47299999965
2011,360,156,28077256.69200006,198107928.20499882
2011,360,251,2524162.5190000017,425647.4979999989
2011,360,276,5954848.37000001,1650772.4640000027
2011,360,380,3697193.2690000026,8143520.766000011
2011,360,392,35737114.80499993,60740557.33199996
2011,360,410,16933404.467999984,55970079.589999996
2011,360,528,4200303.078000007,6125936.816000018
2011,360,616,780552.9459999995,637468.0670000019
2011,360,724,3160852.0409999946,4722668.883999999
2011,360,752,187848.81599999996,36074.827000000005
2011,360,826,2503896.286000002,845687.939
2011,360,842,20481178.48900002,5091027.938999999
2011,380,96,25850.101,2422.1660000000006
2011,380,104,35295.81300000002,2797.7540000000017
2011,380,116,49145.867,7536.442000000006
2011,380,360,1251607.6980000003,409785.6249999997
2011,380,418,14553.182,2740.2580000000003
2011,380,458,1640376.860000002,194159.05099999945
2011,380,608,472684.01900000015,190692.9450000003
2011,380,702,3291016.003999995,513961.60400000005
2011,380,704,958089.1139999998,256746.7210000002
2011,380,764,2137091.6129999976,490201.1380000001
2011,392,96,215402.79299999983,307249.95199999877
2011,392,104,652353.5709999994,92966.92700000008
2011,392,116,333336.1619999999,85629.94099999995
2011,392,360,17467153.22800001,3987492.052000007
2011,392,418,93766.44999999998,11995.755
2011,392,458,20611476.94200001,4514761.345999997
2011,392,608,10716851.392999984,2811578.2229999937
2011,392,702,28032352.465000074,11910264.829000015
2011,392,704,10713258.995000005,4153760.397999988
2011,392,764,39975153.22000005,8869784.742
2011,410,96,1096415.528000001,120987.27799999992
2011,410,104,964507.9830000008,415745.18799999997
2011,410,116,570696.7720000016,181800.3839999998
2011,410,360,12946875.690000044,9269693.096000014
2011,410,418,142215.20599999992,41354.18499999997
2011,410,458,7757050.105999985,2639674.2930000033
2011,410,608,7336772.76599999,3409900.402999999
2011,410,702,20458034.674000025,8962570.169000011
2011,410,704,14458358.963999987,4964129.908999989
2011,410,764,9316200.324999986,3810525.3030000026
2011,418,56,6119.726000000003,705.0969999999999
2011,418,156,694923.5779999999,879116.2070000006
2011,418,251,29512.885000000002,3566.4550000000027
2011,418,276,93828.34600000002,6989.22
2011,418,380,36208.450999999994,4975.975000000003
2011,418,392,109521.47700000001,18686.374999999996
2011,418,410,5043.864999999999,3651.9480000000012
2011,418,528,24669.083,5696.066999999999
2011,418,616,13480.528999999999,3627.7410000000013
2011,418,724,12568.978999999998,1080.485
2011,418,752,1021.7860000000001,115.40499999999997
2011,418,826,114956.60399999999,49847.90300000002
2011,418,842,66178.44299999998,7281.449999999998
2011,458,56,708223.5819999992,270160.51599999896
2011,458,156,55064738.969000004,23465802.485999845
2011,458,251,3485030.639,486815.8159999991
2011,458,276,8406953.15199999,1126496.5509999997
2011,458,380,1279681.2220000015,407861.6999999988
2011,458,392,29606695.778999988,23370693.066999864
2011,458,410,10554062.961999964,9798485.694000049
2011,458,528,8062751.781999994,1914973.0320000001
2011,458,616,701326.1079999992,139958.1899999999
2011,458,724,859174.6110000001,327594.5779999997
2011,458,752,591902.9200000004,221882.45799999952
2011,458,826,3116177.2190000056,844108.9070000005
2011,458,842,25508328.095000014,3321554.162
2011,528,96,22943.87200000001,10753.155000000024
2011,528,104,15162.681000000004,2596.9869999999983
2011,528,116,14702.020000000004,9087.127000000004
2011,528,360,836509.2519999992,337849.5909999998
2011,528,418,1652.6599999999999,405.311
2011,528,458,1192332.7079999987,317281.4339999986
2011,528,608,394311.70699999994,148273.18799999976
2011,528,702,6618210.892999997,6659523.954000002
2011,528,704,896222.1750000012,277813.9439999997
2011,528,764,1242791.8040000014,388163.69800000015
2011,608,56,184291.24600000004,74825.51800000003
2011,608,156,17989654.435999982,28300766.117999975
2011,608,251,777957.3279999997,52887.067999999694
2011,608,276,2825508.3219999988,200813.16699999984
2011,608,380,368622.6650000002,67531.925
2011,608,392,8544900.594000004,3604843.64299999
2011,608,410,3571469.6659999983,1858053.9349999952
2011,608,528,1310930.9639999992,321960.90499999863
2011,608,616,138922.35499999995,11016.061000000016
2011,608,724,220113.07700000028,48578.37299999978
2011,608,752,196060.71800000002,16417.797000000017
2011,608,826,730521.2820000007,78327.51399999986
2011,608,842,9185012.228999993,1432076.7509999939
2011,616,96,1476.6729999999995,168.10799999999998
2011,616,104,2275.0370000000003,883.1120000000001
2011,616,116,7983.433,16178.215
2011,616,360,132696.82100000003,52876.89599999975
2011,616,418,1245.0859999999998,51.48
2011,616,458,150421.18600000007,72615.15199999989
2011,616,608,40261.31400000003,27619.445000000003
2011,616,702,623637.1340000004,160847.75099999987
2011,616,704,160961.8979999998,85871.40099999987
2011,616,764,202260.73600000024,43255.284999999894
2011,702,56,2757183.8789999965,62702.048999999744
2011,702,156,29143426.64300002,11541523.528000008
2011,702,251,5665730.448999988,828317.8770000039
2011,702,276,6734281.432000001,186769.92299999998
2011,702,380,482806.77899999975,51571.63499999986
2011,702,392,11183155.25500001,1316216.675000001
2011,702,410,9245768.340000002,1903452.2419999992
2011,702,528,4787074.364000014,721143.7280000015
2011,702,616,438705.34100000013,132101.2399999999
2011,702,724,617971.348,136059.54499999943
2011,702,752,254443.0999999999,8902.30900000002
2011,702,826,4853774.060000005,520084.6919999995
2011,702,842,18187780.000000004,589223.304
2011,704,56,582576.0409999997,294061.51400000014
2011,704,156,10948450.446000015,34163931.51700002
2011,704,251,2699805.1589999967,293821.5570000004
2011,704,276,5478010.841,777900.5810000005
2011,704,380,1820705.8109999998,334374.4449999996
2011,704,392,11388904.492999995,6710983.453000012
2011,704,410,5004499.42800001,5752344.903000009
2011,704,528,1861309.0779999988,268137.9870000005
2011,704,616,767253.2499999991,113028.82899999994
2011,704,724,2016430.289,257932.47499999983
2011,704,752,432534.01399999997,49811.99499999999
2011,704,826,3179274.8430000027,416476.8870000007
2011,704,842,18717509.63500004,2827529.3780000014
2011,724,96,3341.4589999999976,2198.659000000002
2011,724,104,25262.766999999996,1393.2049999999997
2011,724,116,8415.370000000003,7452.747000000003
2011,724,360,481719.1410000002,154689.82599999968
2011,724,418,1056.6460000000002,204.47599999999997
2011,724,458,452164.2970000003,139180.5449999997
2011,724,608,264153.2000000003,82724.20500000006
2011,724,702,833101.8030000003,288329.3899999986
2011,724,704,373520.061,151269.66500000018
2011,724,764,624859.3639999989,193397.26099999997
2011,752,96,4696.416000000006,162.989
2011,752,104,16541.574,1562.2039999999993
2011,752,116,26303.61999999999,10702.938000000011
2011,752,360,886575.0920000005,205937.62600000008
2011,752,418,1272.288,75.33500000000002
2011,752,458,688041.8679999999,160641.01800000004
2011,752,608,168656.02000000002,43940.89799999994
2011,752,702,1242666.5749999976,276329.1079999998
2011,752,704,266155.1359999995,54849.05000000002
2011,752,764,1432214.7839999967,213018.01899999974
2011,764,56,1198860.287999997,234800.07599999948
2011,764,156,36901947.46899993,16799524.967000052
2011,764,251,3053880.327999997,686684.9460000014
2011,764,276,5763703.504000002,670019.3449999982
2011,764,380,1999932.4450000005,386715.62599999894
2011,764,392,24429571.274000023,9044655.35200003
2011,764,410,5442005.781000009,3487769.046000005
2011,764,528,4510090.133000004,769848.1840000035
2011,764,616,1018981.0840000019,139962.8490000001
2011,764,724,1601353.3380000005,437006.00599999866
2011,764,752,665735.5459999997,112858.10599999981
2011,764,826,4687028.476999996,799106.9210000021
2011,764,842,25633134.517999995,4085329.581000006
2011,826,96,82881.45100000002,7209.716000000032
2011,826,104,35196.41700000001,3614.3410000000026
2011,826,116,40157.17599999999,8067.933000000004
2011,826,360,1187876.774,788564.9890000011
2011,826,418,18430.344999999998,39238.212
2011,826,458,1988716.9460000028,444139.98299999954
2011,826,608,431582.53100000037,84058.92499999978
2011,826,702,6010636.786000001,1016250.4209999978
2011,826,704,732912.4549999991,388565.49800000037
2011,826,764,2151893.4129999983,427156.84599999944
2011,842,96,339465.27999999985,23466.114000000027
2011,842,104,196071.65999999995,54834.470999999976
2011,842,116,221265.8569999999,60113.19599999996
2011,842,360,10826989.381999986,6519022.946000005
2011,842,418,32735.77299999999,4498.142999999999
2011,842,458,17857245.819000017,3524040.3809999973
2011,842,608,7337737.600000007,4608062.529
2011,842,702,33975201.45099994,9080653.90399998
2011,842,704,4781122.071999999,3515787.219
2011,842,764,12095570.800999992,4520609.123000018
2012,56,96,18606.429,9983.438000000004
2012,56,104,7862.363000000002,2309.365
2012,56,116,44355.434999999976,5353.582000000006
2012,56,360,675439.0030000008,364958.2489999993
2012,56,418,42460.25400000001,54708.22699999998
2012,56,458,860988.5559999999,435218.65599999874
2012,56,608,176184.6550000004,47370.63799999985
2012,56,702,1293044.8940000029,260810.55299999908
2012,56,704,372105.98500000034,149019.9349999996
2012,56,764,900210.4939999987,302476.25500000006
2012,96,56,58.275,0.126
2012,96,156,366830.06999999983,485030.7109999997
2012,96,251,4474.525000000001,154.748
2012,96,276,14753.738,163.1430000000001
2012,96,380,621.939,106.024
2012,96,392,5437821.944000001,7515128.841000004
2012,96,410,1787064.4629999988,3093121.4090000005
2012,96,528,4236.627000000002,32.562999999999995
2012,96,616,5.074999999999999,0.254
2012,96,724,1.784,0.081
2012,96,752,0.9809999999999999,0.033
2012,96,826,98138.42300000001,119.63100000000009
2012,96,842,90795.4019999999,98521.80800000003
2012,104,56,10138.026,20316.608999999993
2012,104,156,1693753.5160000015,3394851.4800000037
2012,104,251,24381.476000000006,3182.526000000005
2012,104,276,62014.34100000002,9080.249000000002
2012,104,380,18198.040999999997,5006.93
2012,104,392,706320.2720000002,80518.14299999997
2012,104,410,459412.9349999999,75756.51100000006
2012,104,528,15450.711,11867.640000000003
2012,104,616,3684.0809999999997,899.3690000000004
2012,104,724,35921.808,1799.1490000000003
2012,104,752,3651.902,1928.627
2012,104,826,68587.56700000001,16569.536999999993
2012,104,842,11895.715,556.0510000000002
2012,116,56,89008.45499999997,9669.177000000003
2012,116,156,275929.8370000001,157060.46000000002
2012,116,251,276111.8770000001,53852.08399999991
2012,116,276,1046133.2240000002,67256.47599999997
2012,116,380,228298.25500000003,11957.187999999998
2012,116,392,474723.40899999987,31156.286000000007
2012,116,410,138247.74499999994,36619.651999999995
2012,116,528,123039.22099999995,20127.922000000013
2012,116,616,151611.2079999998,27283.46500000003
2012,116,724,264181.17899999995,12387.028
2012,116,752,52158.87699999999,4232.727999999997
2012,116,826,1004090.9780000001,70782.58399999996
2012,116,842,3398566.9009999963,195313.4400000001
2012,156,96,452412.2550000002,156789.35500000013
2012,156,104,5200057.74499999,2670068.625999995
2012,156,116,2690641.1590000074,850979.5360000005
2012,156,360,30083351.75000002,14337333.215000017
2012,156,418,970992.664999999,301856.15200000006
2012,156,458,32124790.672000013,8532169.918
2012,156,608,16732177.501000002,9011874.168999987
2012,156,702,40076837.34200002,9208745.848999979
2012,156,704,30895291.839999963,17677463.335000034
2012,156,764,38307640.47399999,11403778.713999994
2012,251,96,33031.89099999999,2920.833000000001
2012,251,104,27413.42400000001,1806.390999999998
2012,251,116,79163.13600000007,13019.850000000019
2012,251,360,2024937.4050000021,446449.7299999994
2012,251,418,162846.6989999999,1533.909999999999
2012,251,458,4140653.705999995,182928.43499999988
2012,251,608,1224147.7020000003,82669.39500000005
2012,251,702,8296488.923999998,616829.8810000005
2012,251,704,1563882.329,179373.4199999994
2012,251,764,3138050.922999999,256969.49699999957
2012,276,96,99663.60099999994,8129.402
2012,276,104,133423.2679999999,26179.414000000037
2012,276,116,97157.43499999994,24055.971000000038
2012,276,360,4242520.752000002,902778.0570000034
2012,276,418,161176.95099999994,1470.7109999999986
2012,276,458,7237883.762000006,1320319.3940000024
2012,276,608,1897012.9860000012,225140.94999999972
2012,276,702,9679558.739999987,637883.0270000017
2012,276,704,2531274.1459999997,281670.4609999992
2012,276,764,6095445.046000004,917815.5020000036
2012,360,56,977249.4850000001,293305.9029999999
2012,360,156,27875106.804000057,211666398.07399955
2012,360,251,2264477.1250000056,389519.02299999935
2012,360,276,5271539.7749999855,1570299.3730000018
2012,360,380,2628806.067999996,5215678.648999999
2012,360,392,32097348.750999946,57788819.96899984
2012,360,410,15302012.364999972,52062230.37799991
2012,360,528,4279553.074000004,4138125.117000011
2012,360,616,632044.2080000009,326167.5960000003
2012,360,724,2542842.588999996,6865750.489000006
2012,360,752,213069.59799999985,42527.73599999988
2012,360,826,2214549.871000001,647779.9780000019
2012,360,842,18743934.343000032,3983162.330999997
2012,380,96,65996.716,13659.704000000009
2012,380,104,36114.492999999995,3796.063999999999
2012,380,116,63411.754,10126.776000000005
2012,380,360,1645457.593999999,490664.277
2012,380,418,12227.062,1164.697
2012,380,458,1732766.4190000037,271224.93500000023
2012,380,608,477173.66699999996,181662.54899999974
2012,380,702,3459707.185999995,387110.1779999989
2012,380,704,876693.1619999993,182660.37099999998
2012,380,764,2358160.1170000033,532210.1530000004
2012,392,96,290737.41700000013,355795.3889999994
2012,392,104,1361463.9989999996,176447.00500000006
2012,392,116,338267.3990000003,103247.25999999997
2012,392,360,20043842.989999965,4481631.969999995
2012,392,418,146678.44300000006,14648.983
2012,392,458,19606365.056000024,4552597.542999991
2012,392,608,11367127.991999984,2868797.1989999963
2012,392,702,24255012.392999988,9379138.95900002
2012,392,704,11473856.588999989,4349815.713000005
2012,392,764,46695453.02000003,9783547.635999998
2012,410,96,148911.4100000002,32989.87599999998
2012,410,104,1211397.9729999998,291712.08399999974
2012,410,116,645786.7580000007,205958.27199999956
2012,410,360,12243445.25900001,8242895.922000028
2012,410,418,157570.92899999997,33154.924000000006
2012,410,458,7893456.209000008,3542667.124000004
2012,410,608,8208897.755999987,4249237.227000005
2012,410,702,26773169.702999987,12123452.335000023
2012,410,704,15580732.787999984,4951312.463999984
2012,410,764,8982683.150000026,3872168.2639999986
2012,418,56,7576.547999999999,1101.0409999999997
2012,418,156,778746.8640000002,960098.019
2012,418,251,18313.05299999999,1898.3119999999988
2012,418,276,92044.14300000003,4924.123000000002
2012,418,380,27157.202,3768.1960000000004
2012,418,392,123592.63000000005,19405.98599999999
2012,418,410,11163.066,4941.603000000004
2012,418,528,37861.895000000004,8293.753000000004
2012,418,616,9548.944,3532.795000000001
2012,418,724,13143.344,1014.3610000000001
2012,418,752,1241.3229999999999,152.403
2012,418,826,109725.79599999996,49910.21199999998
2012,418,842,26792.124000000003,3042.992000000002
2012,458,56,538178.9420000004,179753.29399999988
2012,458,156,50233537.21599999,25760227.335000012
2012,458,251,2935993.562000005,455435.1339999997
2012,458,276,6740020.263,997711.8450000036
2012,458,380,998935.2020000007,386798.2239999992
2012,458,392,30432820.017000016,24941100.38400004
2012,458,410,9720116.030999985,9037339.887000028
2012,458,528,7252777.644000001,2314598.9460000056
2012,458,616,669398.5939999998,127171.98699999994
2012,458,724,703597.2670000012,333957.234999999
2012,458,752,637838.3610000001,200954.64700000017
2012,458,826,2831261.4360000016,781586.4800000006
2012,458,842,25560909.96500005,3148953.3569999896
2012,528,96,40149.585999999996,19757.725000000006
2012,528,104,7488.880999999999,1993.9439999999988
2012,528,116,22758.382000000023,13005.183000000008
2012,528,360,905422.8400000015,343444.96499999915
2012,528,418,3140.598,334.74399999999997
2012,528,458,1661183.1600000015,746360.4190000003
2012,528,608,398256.22599999944,132008.36399999988
2012,528,702,7448237.251,7971751.345000013
2012,528,704,851058.1379999991,392046.32899999956
2012,528,764,1310725.4580000022,494783.2449999995
2012,608,56,90103.624,9858.639000000023
2012,608,156,19643205.302999984,35454457.35600014
2012,608,251,630836.1590000001,35187.12800000002
2012,608,276,2978243.256999999,223681.59299999947
2012,608,380,265900.7630000002,67027.73900000005
2012,608,392,8940030.763999999,4273190.389000007
2012,608,410,3283597.4289999986,1802672.4099999983
2012,608,528,1287342.3969999987,354346.2619999987
2012,608,616,142660.94700000001,10549.12200000002
2012,608,724,182171.19399999993,45145.27899999979
2012,608,752,193960.71400000007,42765.15299999995
2012,608,826,595514.2169999998,71969.31899999999
2012,608,842,9659736.791999986,1328972.922000002
2012,616,96,488.402,26.059999999999988
2012,616,104,1405.998,573.4860000000001
2012,616,116,4906.810000000006,9251.037000000004
2012,616,360,140001.51099999994,55228.90499999998
2012,616,418,332.969,6.463000000000001
2012,616,458,193282.44500000012,66987.96899999997
2012,616,608,51967.11900000001,14563.647000000037
2012,616,702,535706.1680000001,216642.2029999996
2012,616,704,178325.1649999999,146881.82599999977
2012,616,764,220681.34199999968,47205.89199999998
2012,702,56,3287594.6449999907,51966.55599999986
2012,702,156,29290666.569000006,11054316.624000035
2012,702,251,5272988.748000001,753893.4090000025
2012,702,276,6555352.2889999915,220015.8979999991
2012,702,380,376297.42299999995,61561.5239999999
2012,702,392,8426121.38900001,1193277.285999999
2012,702,410,10116457.48299999,3306002.8630000046
2012,702,528,4707091.044000001,872940.0290000042
2012,702,616,820796.5629999997,230811.52999999982
2012,702,724,516159.7299999997,73293.99699999993
2012,702,752,106735.83299999998,10534.953000000016
2012,702,826,4775128.549,220410.60200000022
2012,702,842,17847806.839000028,528970.9679999977
2012,704,56,495521.47000000055,201128.203
2012,704,156,14830963.83800001,36240463.881999984
2012,704,251,3426028.663999998,336559.0140000002
2012,704,276,6357310.913999998,831761.834
2012,704,380,2364733.9289999995,340136.1059999999
2012,704,392,14843944.995000005,8736624.432999987
2012,704,410,6077377.273999986,5717364.770000004
2012,704,528,2240768.0719999955,237389.11899999957
2012,704,616,767413.2319999996,111761.80400000002
2012,704,724,2253290.4749999973,278809.428
2012,704,752,726236.6570000012,64494.38399999998
2012,704,826,3872615.998000001,426954.81999999966
2012,704,842,21773156.707000025,3286562.5199999968
2012,724,96,4990.434000000003,2740.0720000000024
2012,724,104,10984.482999999995,1541.0779999999993
2012,724,116,10750.806000000002,9347.578
2012,724,360,563192.6700000019,133358.12999999966
2012,724,418,1032.053,154.88599999999994
2012,724,458,520896.4449999999,289976.7930000005
2012,724,608,346317.5829999999,119697.39799999983
2012,724,702,1151222.525999999,473921.62599999906
2012,724,704,345770.1259999991,130773.55799999983
2012,724,764,652740.1000000006,182719.4809999997
2012,752,96,4494.967999999999,755.21
2012,752,104,15572.544999999995,6265.720999999999
2012,752,116,9379.250999999998,7811.837000000001
2012,752,360,1046048.2890000001,255942.02300000022
2012,752,418,9509.914,649.4819999999996
2012,752,458,688642.9460000005,189337.22799999977
2012,752,608,140578.85699999976,62640.09399999997
2012,752,702,1242636.3899999994,255549.27199999985
2012,752,704,220780.4659999999,35730.06699999985
2012,752,764,943008.5649999997,222491.7399999991
2012,764,56,1263010.0730000017,189851.96699999933
2012,764,156,35062995.87199988,20260071.9609999
2012,764,251,2711411.8170000045,590562.8360000005
2012,764,276,5330921.935999998,688304.3190000004
2012,764,380,1453435.250000001,293565.1570000002
2012,764,392,23533386.579000037,8814197.079999996
2012,764,410,5505372.628999977,3804666.751000019
2012,764,528,3572211.916999994,586486.7530000006
2012,764,616,906514.3170000012,106420.87799999984
2012,764,724,1126104.765000001,238276.68499999898
2012,764,752,632580.0520000004,94322.37199999992
2012,764,826,3989923.0630000024,716408.0759999997
2012,764,842,26881117.203999996,4193097.5540000056
2012,826,96,1269492.7929999998,8071.909000000003
2012,826,104,24942.522,3013.239999999999
2012,826,116,26579.997999999974,3274.692999999999
2012,826,360,1359638.3290000013,652939.9460000007
2012,826,418,12448.464000000004,906.1959999999996
2012,826,458,2279595.6089999946,358985.25800000166
2012,826,608,478934.4400000001,70463.58999999991
2012,826,702,6824009.250000012,579875.7559999992
2012,826,704,559380.5709999983,188285.99799999993
2012,826,764,2864063.481999998,1435063.364
2012,842,96,265157.26700000005,23981.490999999995
2012,842,104,83967.97000000002,28860.343000000044
2012,842,116,223540.29699999993,77870.81700000001
2012,842,360,11564876.946000025,6141977.640000003
2012,842,418,35429.48599999999,2889.9190000000012
2012,842,458,12710886.539999995,2963686.26799999
2012,842,608,7464786.518000005,4731756.815000002
2012,842,702,36305168.42000005,8027887.215000007
2012,842,704,5182641.731999999,3290327.547999996
2012,842,764,12566835.258999983,4515521.0100000035
2013,56,96,11586.543999999994,8842.919999999995
2013,56,104,32691.647000000004,13874.05400000001
2013,56,116,34452.789,3940.6070000000022
2013,56,360,633815.2369999987,316717.8159999989
2013,56,418,31790.274000000005,14719.157000000008
2013,56,458,874334.6789999991,318407.719
2013,56,608,181362.41999999993,47557.88399999987
2013,56,702,1576072.342000002,444630.218999999
2013,56,704,487962.618,218160.5629999993
2013,56,764,1807486.6720000007,245457.67999999964
2013,96,56,22.161,1.227
2013,96,156,82772.14400000001,178727.60499999992
2013,96,251,1596.3289999999993,316.46799999999945
2013,96,276,2190.663,63.30799999999997
2013,96,380,903.1829999999999,92.31200000000003
2013,96,392,4392782.283999998,5471336.749999998
2013,96,410,1862099.7819999997,2230409.3800000004
2013,96,528,2642.7780000000007,194.57199999999992
2013,96,616,47.905,10.472999999999999
2013,96,724,82.38300000000001,9.587000000000002
2013,96,752,33.93300000000001,0.785
2013,96,826,74964.047,194.79199999999986
2013,96,842,19516.031999999992,18787.39400000002
2013,104,56,12301.379,21746.070999999996
2013,104,156,3130151.517000001,5253816.281000003
2013,104,251,41986.144,7773.383000000003
2013,104,276,82077.10099999995,5222.282000000003
2013,104,380,35686.98200000001,4977.348000000001
2013,104,392,812566.5160000002,88677.9120000001
2013,104,410,554425.3390000002,74757.40999999995
2013,104,528,11031.249999999996,3971.038000000002
2013,104,616,3792.419000000001,694.8290000000001
2013,104,724,47983.71700000001,7514.124000000005
2013,104,752,3478.747999999999,1371.1919999999998
2013,104,826,103154.40500000006,25836.804999999997
2013,104,842,37739.03399999997,6386.805
2013,116,56,64146.58900000003,12647.86200000001
2013,116,156,451490.9030000001,237696.052
2013,116,251,425130.26299999945,73711.90899999988
2013,116,276,1262568.8190000001,99092.70500000007
2013,116,380,299499.6469999998,23855.621999999996
2013,116,392,674229.855,59483.47999999999
2013,116,410,153164.56799999988,28621.079000000027
2013,116,528,177974.3949999999,42225.118999999926
2013,116,616,180775.83200000002,49483.13299999991
2013,116,724,362111.36799999996,31999.727
2013,116,752,63815.83700000005,6412.081000000003
2013,116,826,1232733.4959999996,97409.67599999996
2013,116,842,3681572.7400000026,202915.80799999973
2013,156,96,584968.5590000001,251243.29799999963
2013,156,104,6676645.583999974,2882133.892000007
2013,156,116,3562532.219000008,830356.4259999976
