asean_country,year,partner_iso3,partner_group,asean_role,mineral_class,mineral_label,end_use,hs6,value_usd_millions,qty_tons
MYS,2024,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.015986,18.0
MYS,2024,GBR,GBR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.014035,1.677
MYS,2024,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.022099,51.677
MYS,2024,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.047368,123.921
MYS,2024,JPN,JPN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.000874,0.447
MYS,2024,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.13195400000000002,274.665
MYS,2024,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.563465,245.703
MYS,2024,KOR,KOR,importer,Lithium,Lithium carbonate,Battery precursor,283691,1.804631,46.783
MYS,2024,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,0.06018,225.729
MYS,2024,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.304778,124.0
MYS,2024,AUS,OTHER,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.045259,7.384
MYS,2024,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.013403,23.671
MYS,2024,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,4e-06,0.017
MYS,2024,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.308436,132.007
MYS,2024,USA,USA,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.002299,0.007
MYS,2024,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.272534,301.685
MYS,2024,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,7.793126,1717.885
MYS,2024,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,24.834328000000003,16573.2
MYS,2024,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.08695099999999999,25.731
MYS,2024,CHN,CHN,exporter,Nickel,Refined nickel,Battery-grade chain,750210,70.072715,4626.73
MYS,2024,CHN,CHN,importer,Nickel,Ferronickel,Stainless steel,720260,0.021415,19.4
MYS,2024,CHN,CHN,importer,Nickel,Nickel matte,Battery-grade chain,750110,0.769192,79.477
MYS,2024,CHN,CHN,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.000103,0.001
MYS,2024,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,29.027324,1619.319
MYS,2024,BEL,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.0056,4.496
MYS,2024,BEL,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.253143,22.295
MYS,2024,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,1.934463,633.023
MYS,2024,DEU,EU,importer,Nickel,Nickel ore,Upstream ore,260400,0.913009,409.529
MYS,2024,DEU,EU,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.16305799999999998,19.546
MYS,2024,DEU,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,2.410784,144.0
MYS,2024,ESP,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,6.768669,851.88
MYS,2024,FRA,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,8.948179,1766.658
MYS,2024,ITA,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.453638,30.0
MYS,2024,NLD,EU,exporter,Nickel,Ferronickel,Stainless steel,720260,0.7778999999999999,530.317
MYS,2024,NLD,EU,importer,Nickel,Nickel ore,Upstream ore,260400,4.55142,1122.68
MYS,2024,NLD,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.942041,101.9
MYS,2024,SWE,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.41043999999999997,233.12
MYS,2024,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,3.49671,188.69
MYS,2024,JPN,JPN,exporter,Nickel,Ferronickel,Stainless steel,720260,21.06259,10098.827
MYS,2024,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,0.032473999999999996,79.729
MYS,2024,JPN,JPN,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.650625,42.018
MYS,2024,JPN,JPN,importer,Nickel,Ferronickel,Stainless steel,720260,0.001467,0.06
MYS,2024,JPN,JPN,importer,Nickel,Nickel matte,Battery-grade chain,750110,0.654865,23.39
MYS,2024,JPN,JPN,importer,Nickel,Nickel ore,Upstream ore,260400,0.008179,26.492
MYS,2024,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,3.2469270000000003,145.875
MYS,2024,KOR,KOR,exporter,Nickel,Refined nickel,Battery-grade chain,750210,7.801591999999999,498.414
MYS,2024,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.039005000000000005,2.0
MYS,2024,AUS,OTHER,importer,Nickel,Nickel ore,Upstream ore,260400,24.859733,15685.0
MYS,2024,AUS,OTHER,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.022437000000000002,24.0
MYS,2024,AUS,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,123.751639,7657.35
MYS,2024,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,4.421932,208.916
MYS,2024,USA,USA,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.009525,0.271
MYS,2024,USA,USA,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.190522,11.531
MYS,2024,USA,USA,importer,Nickel,Ferronickel,Stainless steel,720260,0.000111,0.001
MYS,2024,USA,USA,importer,Nickel,Nickel ore,Upstream ore,260400,0.435003,42.111
MYS,2024,USA,USA,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.017561,0.838
MYS,2024,USA,USA,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.018690000000000002,0.3
MYS,2024,CHN,CHN,exporter,Other,Other sulfates,Other,283329,0.058692,12.174
MYS,2024,CHN,CHN,importer,Other,Molybdenum ore,Upstream ore,261390,0.00029099999999999997,0.002
MYS,2024,CHN,CHN,importer,Other,Other sulfates,Other,283329,7.74575,13686.128
MYS,2024,BEL,EU,exporter,Other,Other sulfates,Other,283329,0.056339,203.243
MYS,2024,BEL,EU,importer,Other,Other sulfates,Other,283329,0.078057,21.681
MYS,2024,DEU,EU,exporter,Other,Other sulfates,Other,283329,0.016975999999999998,5.057
MYS,2024,DEU,EU,importer,Other,Molybdenum ore,Upstream ore,261390,8.7e-05,0.001
MYS,2024,DEU,EU,importer,Other,Other sulfates,Other,283329,0.141691,78.297
MYS,2024,ESP,EU,importer,Other,Other sulfates,Other,283329,6.900000000000001e-05,0.002
MYS,2024,FRA,EU,importer,Other,Other sulfates,Other,283329,1.9e-05,0.001
MYS,2024,ITA,EU,importer,Other,Other sulfates,Other,283329,0.047739,2.326
MYS,2024,NLD,EU,exporter,Other,Molybdenum ore,Upstream ore,261390,4.2999999999999995e-05,0.002
MYS,2024,NLD,EU,importer,Other,Other sulfates,Other,283329,0.123624,15.126
MYS,2024,POL,EU,importer,Other,Other sulfates,Other,283329,0.000126,0.005
MYS,2024,GBR,GBR,exporter,Other,Other sulfates,Other,283329,0.044638,152.208
MYS,2024,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.009811,1.807
MYS,2024,JPN,JPN,exporter,Other,Other sulfates,Other,283329,0.29135700000000003,1445.379
MYS,2024,JPN,JPN,importer,Other,Other sulfates,Other,283329,1.34177,5436.748
MYS,2024,KOR,KOR,exporter,Other,Other sulfates,Other,283329,0.091306,465.81
MYS,2024,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.667003,154.749
MYS,2024,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.095861,404.116
MYS,2024,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.000114,0.0
MYS,2024,CAN,OTHER,exporter,Other,Other sulfates,Other,283329,0.037723999999999994,9.58
MYS,2024,USA,USA,exporter,Other,Other sulfates,Other,283329,1.0836210000000002,619.91
MYS,2024,USA,USA,importer,Other,Molybdenum ore,Upstream ore,261390,0.000397,0.001
MYS,2024,USA,USA,importer,Other,Other sulfates,Other,283329,0.139077,25.707
PHL,2010,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,295.911427,244288.933
PHL,2010,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,269.85288299999996,71963.0
PHL,2010,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,83.375284,35676.872
PHL,2010,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,211.225777,110317.0
PHL,2010,CAN,OTHER,importer,Copper,Copper ore,Upstream ore,260300,179.857977,18423.451
PHL,2010,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.036268,4.535
PHL,2010,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.42499000000000003,4286.0
PHL,2010,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.0066,2.7
PHL,2010,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.0013,0.001
PHL,2010,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.003412,15.583
PHL,2010,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.03033,5.1
PHL,2010,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.720181,1162.52
PHL,2010,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.018923,65.94
PHL,2010,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.013999000000000001,21.45
PHL,2010,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.213415,140.0
PHL,2010,ITA,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.017294,34.298
PHL,2010,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.056747,62.4
PHL,2010,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.166293,809.0
PHL,2010,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.019588,28.314
PHL,2010,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,0.001247,0.85
PHL,2010,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.010775999999999999,2.11
PHL,2010,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,8.5e-05,0.116
PHL,2010,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.052634,151.607
PHL,2010,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.354262,65.777
PHL,2010,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,559.342175,12321482.079
PHL,2010,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.405626,58.0
PHL,2010,BEL,EU,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,1.9763579999999998,284.784
PHL,2010,BEL,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.055002,1.9
PHL,2010,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.007953,0.3
PHL,2010,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,96.104012,1301380.992
PHL,2010,JPN,JPN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,325.222647,36578.344
PHL,2010,JPN,JPN,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.07791,3.0
PHL,2010,JPN,JPN,importer,Nickel,Nickel ore,Upstream ore,260400,0.054261000000000004,0.0
PHL,2010,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.18504400000000001,5.525
PHL,2010,AUS,OTHER,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,5.015468,748.8
PHL,2010,CAN,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,1e-05,0.001
PHL,2010,CHN,CHN,exporter,Other,Other sulfates,Other,283329,0.00027100000000000003,0.01
PHL,2010,CHN,CHN,importer,Other,Other sulfates,Other,283329,3.8280320000000003,11048.05
PHL,2010,DEU,EU,importer,Other,Other sulfates,Other,283329,0.594124,92.314
PHL,2010,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.200839,24989.862
PHL,2010,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.5556019999999999,983.528
PHL,2010,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.00645,0.112
PHL,2010,CAN,OTHER,importer,Other,Other sulfates,Other,283329,0.00033,0.165
PHL,2010,USA,USA,importer,Other,Other sulfates,Other,283329,0.180739,36.084
PHL,2011,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,280.236892,228567.568
PHL,2011,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.096967,9.0
PHL,2011,SWE,EU,exporter,Copper,Copper ore,Upstream ore,260300,23.498018,11696.0
PHL,2011,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,317.034685,66153.0
PHL,2011,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.002725,8.0
PHL,2011,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,202.53965,65408.898
PHL,2011,KOR,KOR,importer,Copper,Copper ore,Upstream ore,260300,22.056467,9135.193
PHL,2011,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,29.097678,14331.0
PHL,2011,CAN,OTHER,importer,Copper,Copper ore,Upstream ore,260300,134.675247,13817.821
PHL,2011,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,33.269811999999995,4108.485
PHL,2011,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.8807269999999999,8111.11
PHL,2011,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.014613,2.7
PHL,2011,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.0025870000000000003,3.0
PHL,2011,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.015992,84.098
PHL,2011,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.03265,6.5
PHL,2011,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,2.814114,2448.83
PHL,2011,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.027497,127.85
PHL,2011,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.0071790000000000005,10.725
PHL,2011,ESP,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.000111,0.001
PHL,2011,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.246779,85.25
PHL,2011,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.00026000000000000003,0.012
PHL,2011,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.006144,1.432
PHL,2011,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.207194,228.8
PHL,2011,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.255241,1013.0
PHL,2011,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.062242,234.996
PHL,2011,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.010985,41.626
PHL,2011,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,1e-05,0.01
PHL,2011,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.00758,22.5
PHL,2011,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.15796100000000002,60.47
PHL,2011,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,1373.637171,22023087.462
PHL,2011,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.38752,54.0
PHL,2011,BEL,EU,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,4.515483000000001,591.843
PHL,2011,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,63.112993,717864.0
PHL,2011,JPN,JPN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,402.766226,42970.608
PHL,2011,JPN,JPN,importer,Nickel,Nickel ore,Upstream ore,260400,0.033695,1.0
PHL,2011,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.87762,19.738
PHL,2011,KOR,KOR,exporter,Nickel,Nickel ore,Upstream ore,260400,0.000514,0.02
PHL,2011,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.055604999999999995,2.5
PHL,2011,AUS,OTHER,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,1.446221,166.4
PHL,2011,CHN,CHN,exporter,Other,Molybdenum ore,Upstream ore,261390,0.000247,0.032
PHL,2011,CHN,CHN,importer,Other,Other sulfates,Other,283329,6.044347,13958.085
PHL,2011,DEU,EU,importer,Other,Other sulfates,Other,283329,0.712611,111.941
PHL,2011,ESP,EU,importer,Other,Other sulfates,Other,283329,0.002493,0.117
PHL,2011,NLD,EU,importer,Other,Other sulfates,Other,283329,2.9e-05,0.001
PHL,2011,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.125625,12574.96
PHL,2011,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.559584,1124.032
PHL,2011,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.009602000000000001,0.211
PHL,2011,USA,USA,importer,Other,Other sulfates,Other,283329,0.661327,119.862
PHL,2012,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,540.2341759999999,330348.719
PHL,2012,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.001238,0.046
PHL,2012,SWE,EU,exporter,Copper,Copper ore,Upstream ore,260300,82.211556,36185.0
PHL,2012,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,165.429395,38715.0
PHL,2012,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,82.97206299999999,23747.132
PHL,2012,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,141.49613200000002,73503.0
PHL,2012,CAN,OTHER,importer,Copper,Copper ore,Upstream ore,260300,89.61033900000001,9813.36
PHL,2012,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,11.721238999999999,7.473
PHL,2012,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.331188,1965.064
PHL,2012,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.041351,12.9
PHL,2012,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.025894999999999998,2.0
PHL,2012,AUS,OTHER,importer,Graphite,Natural graphite,Battery anode,250410,0.008196,0.464
PHL,2012,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.00697,2.132
PHL,2012,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.066905,320.567
PHL,2012,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.0298,5.0
PHL,2012,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,0.484408,641.2
PHL,2012,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.055987999999999996,21.028
PHL,2012,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.016355,68.149
PHL,2012,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.000433,0.4
PHL,2012,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.001062,0.5
PHL,2012,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.000583,0.261
PHL,2012,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.080051,63.02
PHL,2012,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.199721,856.0
PHL,2012,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.0041719999999999995,3.725
PHL,2012,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.108539,409.96
PHL,2012,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.049765000000000004,0.42
PHL,2012,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,2e-05,0.04
PHL,2012,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.04253,102.92
PHL,2012,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.15007900000000002,58.071
PHL,2012,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,9.016628,4008.0
PHL,2012,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,1648.660828,28158570.178
PHL,2012,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.083375,56.0
PHL,2012,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.040408,2.001
PHL,2012,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,100.490268,1507511.04
PHL,2012,JPN,JPN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,339.465655,47144.46
PHL,2012,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.42906599999999995,15.932
PHL,2012,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.200509,10.6
PHL,2012,AUS,OTHER,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,3.031399,520.0
PHL,2012,USA,USA,importer,Nickel,Nickel ore,Upstream ore,260400,0.006405,0.758
PHL,2012,CHN,CHN,exporter,Other,Molybdenum ore,Upstream ore,261390,0.013047000000000001,43.36
PHL,2012,CHN,CHN,importer,Other,Other sulfates,Other,283329,4.708412,11420.55
PHL,2012,DEU,EU,importer,Other,Other sulfates,Other,283329,0.66938,126.851
PHL,2012,ESP,EU,importer,Other,Other sulfates,Other,283329,0.005205,0.234
PHL,2012,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.08710599999999999,236.93
PHL,2012,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.35982,622.16
PHL,2012,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.010392,0.917
PHL,2012,USA,USA,importer,Other,Molybdenum ore,Upstream ore,261390,0.31980000000000003,11.159
PHL,2012,USA,USA,importer,Other,Other sulfates,Other,283329,0.431133,87.023
PHL,2013,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,353.28310700000003,223651.88
PHL,2013,SWE,EU,exporter,Copper,Copper ore,Upstream ore,260300,30.087524000000002,15016.0
PHL,2013,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,283.971044,92736.0
PHL,2013,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,117.655795,51415.405
PHL,2013,AUS,OTHER,importer,Copper,Copper ore,Upstream ore,260300,151.296682,55942.033
PHL,2013,CAN,OTHER,importer,Copper,Copper ore,Upstream ore,260300,71.52264100000001,8773.441
PHL,2013,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,48.390315,4477.498
PHL,2013,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.041898000000000005,131.64
PHL,2013,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.016713000000000002,1.313
PHL,2013,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.050004,230.57
PHL,2013,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.07796800000000001,10.5
PHL,2013,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.435492,460.84
PHL,2013,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.055332,33.737
PHL,2013,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.012061,43.25
PHL,2013,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,4.6e-05,0.006
PHL,2013,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.00013000000000000002,0.358
PHL,2013,ESP,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.0011279999999999999,0.012
