AidData Record ID,Recommended For Aggregates,Umbrella,Recipient,Recipient ISO-3,Commitment Year,Status,Flow Class,Sector Code,Sector Name,Funding Agencies,Amount (Constant USD 2021),Amount (Nominal USD),Adjusted Amount (Constant USD 2021)
96337,Yes,No,Thailand,THA,2021,Completion,ODA-like,120,HEALTH,Chinese Consulate General,,,
96407,Yes,No,Thailand,THA,2021,Completion,ODA-like,120,HEALTH,Gansu Provincial Government,,,
96577,Yes,No,Thailand,THA,2021,Completion,OOF-like,110,EDUCATION,China International Communications Group,,,
88862,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,Yunnan Provincial Government,294573.643410852,294573.643410852,294573.643410852
90436,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,China Ministry of Commerce,9000000.0,9000000.0,9000000.0
95801,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,Government of Guangxi Zhuang Autonomous Region,9700000.0,9700000.0,9700000.0
95844,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,Central Military Commission (China)|China Ministry of National Defense,3600000.0,3600000.0,3600000.0
95847,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,Chinese Consulate General,8719.45248813936,8719.45248813936,8719.45248813936
95857,No,No,Viet Nam,VNM,2021,Pipeline: Pledge,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,36000000.0,36000000.0,36000000.0
95859,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,152.590418542438,152.590418542438,152.590418542438
95973,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,People's Liberation Army of China,3600000.0,3600000.0,3600000.0
95975,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,120,HEALTH,Guangxi Provincial Government,9697674.41860465,9697674.41860465,9697674.41860465
96465,Yes,No,Viet Nam,VNM,2021,Completion,ODA-like,230,ENERGY,Bank of China (BOC),40500000.0,40500000.0,40500000.0
98328,Yes,No,Viet Nam,VNM,2021,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,Industrial and Commercial Bank of China (ICBC),10000000.0,10000000.0,10000000.0
98353,Yes,No,Viet Nam,VNM,2021,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,Industrial and Commercial Bank of China (ICBC),28571428.5714,28571428.5714,28571428.5714
98369,Yes,No,Viet Nam,VNM,2021,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (Hong Kong) Limited (BOCHK),13000000.0,13000000.0,13000000.0
98406,Yes,No,Viet Nam,VNM,2021,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,China Bank of Communications (BoCom or BoComm),42000000.0,42000000.0,42000000.0
98407,Yes,No,Viet Nam,VNM,2021,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,Export-Import Bank of China (China Eximbank),18750000.0,18750000.0,18750000.0
89117,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,Bank of China (BOC),3560.92957282938,3188.40579710144,3560.92957282938
90370,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
90371,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,Chinese Embassy,,,
90373,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
90387,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,Government of Guangxi Zhuang Autonomous Region,80930.2175643042,72463.768115942,80930.2175643042
92769,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,Chinese Embassy,79072.0597690278,70800.0,79072.0597690278
92788,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,Nanjing People's Government Foreign Affairs Office,23453.5770501353,21000.0,23453.5770501353
92928,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,Chinese Embassy,48558.1305385825,43478.2608695652,48558.1305385825
92978,No,No,Brunei Darussalam,BRN,2020,Pipeline: Pledge,OOF-like,310,"AGRICULTURE, FORESTRY, FISHING",Bank of China (BOC),,,
93756,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,China State Construction Engineering Corporation (CSCEC),7817.85901671179,7000.0,7817.85901671179
93757,Yes,No,Brunei Darussalam,BRN,2020,Completion,OOF-like,120,HEALTH,China State Construction,11726.7885250676,10500.0,11726.7885250676
72286,Yes,No,Cambodia,KHM,2020,Implementation,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (Asia) Limited (ICBC (Asia))|Industrial and Commercial Bank of China (ICBC),670102201.432439,600000000.0,670102201.432439
90928,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,National Health Commission of China,,,
90930,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,730,RECONSTRUCTION RELIEF AND REHABILITATION,Chinese Embassy,,,
90935,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",China Ministry of Agriculture,,,
90945,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Bank of China (Hong Kong) Limited (BOCHK),22336.7400477479,20000.0,22336.7400477479
90948,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
90954,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Government of City of Shanghai,18427.810539392,16500.0,18427.810539392
90957,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,"China State Construction Engineering Corporation (CSCEC)|China State Construction Fourth Engineering Bureau Co., Ltd.",3908.92950835589,3500.0,3908.92950835589
90959,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
90965,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,430,OTHER MULTISECTOR,China Ministry of Commerce,893469.601909919,800000.0,893469.601909919
90971,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Unspecified Chinese Government Institution,,,
90972,Yes,No,Cambodia,KHM,2020,Pipeline: Commitment,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,8069594.07704991,7225400.0,8069594.07704991
90978,Yes,No,Cambodia,KHM,2020,Pipeline: Commitment,ODA-like,120,HEALTH,China Ministry of Commerce,161860.435128608,144927.536231884,161860.435128608
90979,Yes,No,Cambodia,KHM,2020,Pipeline: Commitment,ODA-like,140,WATER SUPPLY AND SANITATION,China Ministry of Commerce,216892.983072335,194202.898550724,216892.983072335
90984,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,430,OTHER MULTISECTOR,People's Liberation Army of China,,,
90987,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
90991,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,China Ministry of National Defense,1116837.00238739,1000000.0,1116837.00238739
92543,Yes,No,Cambodia,KHM,2020,Implementation,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),125078596.510573,111993600.0,125078596.510573
92544,Yes,No,Cambodia,KHM,2020,Implementation,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),141148429.086824,126382300.0,141148429.086824
92545,Yes,No,Cambodia,KHM,2020,Implementation,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),87284373.3297758,78153189.0,87284373.3297758
92548,Yes,No,Cambodia,KHM,2020,Implementation,OOF-like,240,BANKING AND FINANCIAL SERVICES,China Development Bank (CDB),145188810.310361,130000000.0,145188810.310361
92800,No,Yes,Cambodia,KHM,2020,Pipeline: Commitment,ODA-like,430,OTHER MULTISECTOR,China Ministry of Commerce,153767413.372178,137681159.420289,
93200,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Government of Guangxi Zhuang Autonomous Region,,,
94984,Yes,No,Cambodia,KHM,2020,Pipeline: Commitment,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,156357180.334235,140000000.0,156357180.334235
95259,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,China Huadian Corporation Ltd. (CHD),178046.478641469,159420.289855072,178046.478641469
95561,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,,,
95608,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,China Yunnan Media Group,26357.3532563426,23600.0,26357.3532563426
97954,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,893469.601909919,800000.0,893469.601909919
98134,Yes,No,Cambodia,KHM,2020,Completion,ODA-like,120,HEALTH,Nanning City Provincial Government,,,
90300,Yes,No,Indonesia,IDN,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,2108588.2605074,1888000.0,2108588.2605074
90304,Yes,No,Indonesia,IDN,2020,Completion,ODA-like,120,HEALTH,China Huadian Hongkong Company Ltd.,202325.54391076,181159.420289855,202325.54391076
90305,Yes,No,Indonesia,IDN,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,10822.1505531338,9690.0,10822.1505531338
92603,Yes,No,Indonesia,IDN,2020,Implementation,OOF-like,230,ENERGY,Bank of China (BOC),181486012.887952,162500000.0,181486012.887952
92699,Yes,No,Indonesia,IDN,2020,Implementation,ODA-like,120,HEALTH,Ping An Insurance,1675255.50358109,1500000.0,1675255.50358109
95638,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,220,COMMUNICATIONS,China Development Bank (CDB)|Industrial and Commercial Bank of China (ICBC),323720870.257217,289855072.463768,323720870.257217
95717,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,230,ENERGY,China Development Bank (CDB),41881387.5895274,37500000.0,41881387.5895274
96330,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,Vague (Official Finance),240,BANKING AND FINANCIAL SERVICES,Export-Import Bank of China (China Eximbank),223367400.477479,200000000.0,223367400.477479
96340,Yes,No,Indonesia,IDN,2020,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),87404634.9694486,78260869.5652173,87404634.9694486
96342,Yes,No,Indonesia,IDN,2020,Implementation,Vague (Official Finance),240,BANKING AND FINANCIAL SERVICES,ICBC Indonesia,424398060.907211,380000000.0,424398060.907211
96753,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),22336740.0477479,20000000.0,22336740.0477479
97807,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,Vague (Official Finance),998,UNALLOCATED/UNSPECIFIED,China Development Bank (CDB),167525550.358109,150000000.0,167525550.358109
97832,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,Vague (Official Finance),998,UNALLOCATED/UNSPECIFIED,China Development Bank (CDB),144071973.307974,129000000.0,144071973.307974
97833,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,998,UNALLOCATED/UNSPECIFIED,Bank of China (BOC),36855621.0787841,33000000.0,36855621.0787841
97834,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,Vague (Official Finance),998,UNALLOCATED/UNSPECIFIED,Bank of China (BOC),22336740.0477479,20000000.0,22336740.0477479
97837,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,998,UNALLOCATED/UNSPECIFIED,China Development Bank (CDB),96047982.2053163,86000000.0,96047982.2053163
97846,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,998,UNALLOCATED/UNSPECIFIED,Bank of China (BOC),24570414.0525227,22000000.0,24570414.0525227
98571,Yes,No,Indonesia,IDN,2020,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (Jakarta Branch),55841850.1193699,50000000.0,55841850.1193699
98572,Yes,No,Indonesia,IDN,2020,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (Hong Kong) Limited (BOCHK),55841850.1193699,50000000.0,55841850.1193699
98655,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),20259423.2233074,18140000.0,20259423.2233074
98656,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,600,ACTION RELATING TO DEBT,"Shanghai Pudong Development Bank Co., Ltd. (SPDB)",25086528.1641122,22462121.25,25086528.1641122
98657,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,600,ACTION RELATING TO DEBT,China CITIC Bank International Limited (formerly CITIC Ka Wah Bank),25086528.1641122,22462121.25,25086528.1641122
98675,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,"Shanghai Pudong Development Bank Co., Ltd. (SPDB)",10051533.0214865,9000000.0,10051533.0214865
98823,Yes,No,Indonesia,IDN,2020,Pipeline: Commitment,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (ICBC),41881387.5895274,37500000.0,41881387.5895274
92673,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,OOF-like,240,BANKING AND FINANCIAL SERVICES,People's Bank of China (PBC),317321552.285396,284125213.981159,317224178.2563103
90291,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
90295,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,China Ministry of Public Security,,,
90306,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
90307,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Shanghai Municipal Government,,,
90308,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,China Ministry of National Defense,,,
90309,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Yunnan Provincial Government,,,
90315,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,110,EDUCATION,China Ministry of Commerce,,,
90380,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Yunnan Province Municipality	,60523.6308333779,54192.0,60523.6308333779
90480,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,410,GENERAL ENVIRONMENTAL PROTECTION,Unspecified Chinese Government Institution,,,
90601,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,110,EDUCATION,China Southern Power Grid Corporation Limited (CSG),513745.021098203,460000.0,513745.021098203
92708,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,China Ministry of National Defense|People's Liberation Army of China,,,
92710,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Yunnan Construction and Investment Holding (YCIH),61732.4193015424,55274.3320373344,61732.4193015424
92711,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Government of the City of Kunming,135512.534521677,121336.0,135512.534521677
92713,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,335051.100716219,300000.0,335051.100716219
92714,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Yunnan Provincial Government,74455.8001591599,66666.6666666666,74455.8001591599
92715,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Industrial and Commercial Bank of China (ICBC),117267.885250676,105000.0,117267.885250676
92716,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,342998.155437367,307115.68,342998.155437367
92838,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,139939.676399141,125300.0,139939.676399141
92864,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Hunan Provincial Government,2792.09250596849,2500.0,2792.09250596849
95609,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,Vague (Official Finance),230,ENERGY,Industrial and Commercial Bank of China (ICBC),55841850.1193699,50000000.0,55841850.1193699
95610,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,Vague (Official Finance),230,ENERGY,Industrial and Commercial Bank of China (ICBC),40206132.0859463,36000000.0,40206132.0859463
96464,Yes,No,Lao People's Democratic Republic,LAO,2020,Implementation,Vague (Official Finance),600,ACTION RELATING TO DEBT,Export-Import Bank of China (China Eximbank),,,
98136,Yes,No,Lao People's Democratic Republic,LAO,2020,Completion,ODA-like,120,HEALTH,Nanning City Provincial Government,,,
96202,Yes,No,Malaysia,MYS,2020,Completion,OOF-like,240,BANKING AND FINANCIAL SERVICES,People's Bank of China (PBC),1160527007.79626,1039119410.72463,1160170885.7812345
90157,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,46410.1616342083,41555.0,46410.1616342083
90164,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,China Construction Bank Corporation (CCB),319096.286396399,285714.285714285,319096.286396399
90185,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,,,
90190,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,3219841.07788287,2883000.0,3219841.07788287
90193,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,101632.167217253,91000.0,101632.167217253
90195,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,,,
90197,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,2651929.46216887,2374500.0,2651929.46216887
90203,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Urumqi Municipal Government,6701.02201432439,6000.0,6701.02201432439
90212,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
90221,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Bank of China (BOC),79774.0715990999,71428.5714285714,79774.0715990999
90223,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Provincial Government of Fujian,15635.7180334235,14000.0,15635.7180334235
90224,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,China Ministry of National Defense,,,
90225,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Shandong Provincial Government,78178.5901671179,70000.0,78178.5901671179
90230,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,23453.5770501353,21000.0,23453.5770501353
90232,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,78178.5901671179,70000.0,78178.5901671179
90233,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Consulate General,,,
90240,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Consulate General,25955.2919354831,23240.0,25955.2919354831
90272,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,17958.7389983893,16080.0,17958.7389983893
90284,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,China Construction Bank Corporation (CCB),7817.85901671179,7000.0,7817.85901671179
90286,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Consulate General,52559.8347255641,47061.33,52559.8347255641
90299,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Embassy,15635.7180334235,14000.0,15635.7180334235
90348,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Consulate General,13295.6785998499,11904.7619047619,13295.6785998499
90355,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Yunnan Provincial Government,9884.00747112848,8850.0,9884.00747112848
90360,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,International Liaison Department of the Central Committee of the Communist Party of China (IDCPC),3350.51100716219,3000.0,3350.51100716219
90406,Yes,No,Malaysia,MYS,2020,Completion,ODA-like,120,HEALTH,Chinese Consulate General,2010.30660429731,1800.0,2010.30660429731
90408,Yes,No,Malaysia,MYS,2020,Implementation,ODA-like,120,HEALTH,Chinese Consulate General,4958.75629060005,4440.0,4958.75629060005
