t,hs6,i,j,trade_usd_thousands,qty_tons,i_iso3,j_iso3,mineral
2011,260400,702,410,78.383,42.49,SGP,KOR,Nickel ore
2011,260400,764,36,1.43,0.3,THA,AUS,Nickel ore
2011,260400,764,156,140.85,451.177,THA,CHN,Nickel ore
2011,260400,764,276,381.507,187.0,THA,DEU,Nickel ore
2011,260400,764,392,0.018,0.019,THA,JPN,Nickel ore
2011,260400,842,458,292.062,11.769,USA,MYS,Nickel ore
2011,260400,842,702,5.098,0.13,USA,SGP,Nickel ore
2011,260400,842,764,2.179,0.002,USA,THA,Nickel ore
2011,260500,156,458,0.828,0.011,CHN,MYS,Cobalt ore
2011,260500,251,360,0.003,0.001,FRA,IDN,Cobalt ore
2011,260500,764,156,128.84,4885.75,THA,CHN,Cobalt ore
2011,260500,842,458,78.773,2.5,USA,MYS,Cobalt ore
2011,261210,124,360,0.584,0.003,CAN,IDN,Uranium ore
2011,261210,360,156,12.1,110.0,IDN,CHN,Uranium ore
2011,261390,56,704,242.931,54.426,BEL,VNM,Molybdenum ore
2011,261390,124,764,588.153,18.471,CAN,THA,Molybdenum ore
2011,261390,156,764,770.242,195.395,CHN,THA,Molybdenum ore
2011,261390,276,704,738.237,45.066,DEU,VNM,Molybdenum ore
2011,261390,392,704,33.316,2.034,JPN,VNM,Molybdenum ore
2011,261390,392,764,2.953,0.06,JPN,THA,Molybdenum ore
2011,261390,410,704,55.491,56.54,KOR,VNM,Molybdenum ore
2011,261390,410,764,3950.893,252.48,KOR,THA,Molybdenum ore
2011,261390,458,528,126.631,134.48,MYS,NLD,Molybdenum ore
2011,261390,528,704,606.804,37.043,NLD,VNM,Molybdenum ore
2011,261390,528,764,1408.473,5632.83,NLD,THA,Molybdenum ore
2011,261390,608,156,0.247,0.032,PHL,CHN,Molybdenum ore
2011,261390,702,410,495.304,194.237,SGP,KOR,Molybdenum ore
2011,261390,704,392,255.0,15.897,VNM,JPN,Molybdenum ore
2011,261390,764,124,0.009,,THA,CAN,Molybdenum ore
2011,261390,764,156,903.981,57.014,THA,CHN,Molybdenum ore
2011,261390,764,826,3.691,0.014,THA,GBR,Molybdenum ore
2011,261390,826,360,0.184,0.001,GBR,IDN,Molybdenum ore
2011,261390,842,704,3735.807,181.772,USA,VNM,Molybdenum ore
2011,261390,842,764,182.4,7.258,USA,THA,Molybdenum ore
2011,283329,36,360,2.28,0.205,AUS,IDN,Other sulfates
2011,283329,36,458,0.706,0.063,AUS,MYS,Other sulfates
2011,283329,36,608,9.602,0.211,AUS,PHL,Other sulfates
2011,283329,36,702,0.083,0.045,AUS,SGP,Other sulfates
